id	Inactivated1	Inactivated2	Normal1	Normal2
AAEL006978	147	709	257	298
AAEL026610	0	0	0	0
AAEL006965	33	55	37	40
AAEL006972	266	340	268	370
AAEL006963	71	92	27	77
AAEL027726	0	0	0	0
AAEL028171	0	0	1	0
AAEL006973	230	193	203	227
AAEL006976	715	802	570	760
AAEL013253	307	431	207	295
AAEL013258	103	160	70	98
AAEL013260	62	85	45	71
AAEL013254	4	19	8	12
AAEL013249	1262	1684	1137	1434
AAEL027582	0	0	0	0
AAEL013256	126	167	185	184
AAEL018806	15	14	22	28
AAEL016989	24	49	3	23
AAEL023351	7	1	10	2
AAEL026745	0	0	0	0
AAEL013261	42	88	28	51
AAEL013257	9	1	3	8
AAEL013251	2	1	1	1
AAEL013248	113	166	78	117
AAEL013250	128	268	100	153
AAEL013252	182	191	153	263
AAEL019007	0	0	0	0
AAEL024644	0	2	0	0
AAEL019487	519	567	441	487
AAEL014280	26	23	21	44
AAEL014283	47	64	38	57
AAEL019749	0	0	0	0
AAEL019750	0	0	0	0
AAEL014286	156	252	78	188
AAEL014287	102	166	65	135
AAEL014282	109	144	101	135
AAEL014281	249	256	219	218
AAEL020937	0	0	0	0
AAEL014284	0	0	0	0
AAEL003331	43	51	64	51
AAEL017156	290	417	290	334
AAEL003344	188	178	179	156
AAEL003326	408	520	226	440
AAEL003343	183	362	191	235
AAEL003336	111	161	81	101
AAEL019427	86	66	88	116
AAEL003337	0	1	4	2
AAEL003358	0	0	0	0
AAEL017252	1	0	0	0
AAEL017359	0	0	0	0
AAEL017111	0	0	0	0
AAEL003351	0	0	2	1
AAEL026140	1	0	5	0
AAEL003345	1408	1601	2212	2264
AAEL003342	48	122	44	70
AAEL019883	809	1314	552	960
AAEL003356	12	11	10	12
AAEL026782	180	360	84	177
AAEL024329	6	5	10	2
AAEL020657	0	0	0	0
AAEL025736	3	8	9	13
AAEL017591	0	0	0	0
AAEL018779	0	0	0	0
AAEL018776	0	0	0	0
AAEL010243	306	340	197	282
AAEL015255	157	235	106	146
AAEL010232	10	3	7	10
AAEL010226	53	61	29	66
AAEL010239	33	57	33	58
AAEL021307	1184	1553	962	1304
AAEL027683	0	0	0	0
AAEL010235	0	0	0	0
AAEL010228	0	1	0	0
AAEL010242	0	0	0	0
AAEL027483	165	232	134	158
AAEL010227	319	318	223	234
AAEL010230	879	648	757	699
AAEL010240	111	185	21	129
AAEL028068	0	0	0	0
AAEL010229	193	318	36	213
AAEL020186	16	32	5	13
AAEL023485	0	1	0	0
AAEL010343	152	246	78	144
AAEL010345	238	380	152	282
AAEL010341	277	432	261	365
AAEL010348	76	42	53	57
AAEL022581	0	1	3	2
AAEL010347	0	2	3	3
AAEL021044	0	0	0	0
AAEL010336	161	219	157	181
AAEL024597	27	46	21	60
AAEL023297	0	0	0	0
AAEL010342	127	254	41	196
AAEL010340	1058	1348	1206	1397
AAEL010346	1	3	2	0
AAEL010349	147	217	139	230
AAEL010339	131	152	145	142
AAEL010333	120	146	124	166
AAEL017368	1677	2006	1425	1867
AAEL010337	176	158	281	169
AAEL026674	0	0	0	0
AAEL010344	186	181	170	176
AAEL010338	429	358	583	474
AAEL010334	5	4	8	2
AAEL026269	9	8	3	17
AAEL009338	43	40	61	84
AAEL009333	0	0	0	0
AAEL009334	127	154	49	57
AAEL025355	8	11	66	26
AAEL028168	78	103	45	78
AAEL009345	1741	1831	1732	1703
AAEL026621	0	0	0	0
AAEL021743	0	0	0	0
AAEL017371	45	72	25	58
AAEL009340	85	118	55	77
AAEL025727	0	0	0	0
AAEL026761	2	5	5	1
AAEL023681	17876	13800	17374	14856
AAEL026803	10	14	16	14
AAEL009342	49	88	55	73
AAEL012125	72	89	29	85
AAEL016697	0	0	0	0
AAEL025701	0	0	0	0
AAEL023406	0	0	0	0
AAEL028723	0	0	0	0
AAEL012114	148	97	158	116
AAEL018232	1	3	2	4
AAEL012117	439	691	556	535
AAEL012113	1486	1311	1227	1154
AAEL012126	30	20	14	33
AAEL012119	553	667	744	987
AAEL014064	436	522	488	550
AAEL014070	150	233	106	236
AAEL012122	500	649	472	563
AAEL014068	471	519	447	436
AAEL012120	317	235	296	275
AAEL014071	390	554	334	434
AAEL014066	52	58	25	67
AAEL014076	17	20	4	18
AAEL022006	0	0	0	0
AAEL014622	302	548	160	295
AAEL014067	0	0	0	0
AAEL014069	20	13	11	18
AAEL019800	14	29	10	42
AAEL007120	9	1	0	2
AAEL022306	0	2	3	15
AAEL014238	703	1199	426	896
AAEL014242	0	0	0	0
AAEL010731	129	209	184	176
AAEL010732	98	165	69	138
AAEL010743	461	424	566	451
AAEL010733	64	42	49	51
AAEL010742	143	93	114	95
AAEL010738	545	723	606	595
AAEL010739	5	12	1	2
AAEL026112	0	0	0	0
AAEL000599	5	5	7	15
AAEL000618	9	19	15	19
AAEL000600	0	0	2	0
AAEL000596	1	0	0	2
AAEL000630	0	0	0	0
AAEL018350	423	752	260	535
AAEL020192	28	57	102	48
AAEL000597	16	20	20	16
AAEL023243	6	8	3	6
AAEL000605	87	165	84	113
AAEL000628	0	0	0	0
AAEL000614	0	0	0	0
AAEL000613	0	0	0	0
AAEL000616	0	0	0	0
AAEL001196	1	1	0	0
AAEL023248	0	0	0	0
AAEL025074	0	0	0	0
AAEL018183	1	0	0	0
AAEL001221	0	0	0	0
AAEL001208	1	0	0	0
AAEL001199	0	0	0	0
AAEL001218	5626	4756	6430	4391
AAEL001211	123	197	71	178
AAEL001200	96	148	103	147
AAEL024349	0	0	0	0
AAEL001204	656	723	571	696
AAEL001207	14	45	10	20
AAEL025848	0	0	0	0
AAEL027685	0	0	0	0
AAEL001198	95	81	52	80
AAEL001201	125	183	160	168
AAEL001210	427	339	337	368
AAEL001215	304	366	150	300
AAEL027660	0	0	0	0
AAEL001216	2215	2894	1608	2414
AAEL001205	343	484	278	362
AAEL001206	3242	3406	3401	3186
AAEL001195	1	11	2	4
AAEL001203	9	8	3	5
AAEL001223	65	129	52	53
AAEL001202	34	46	36	38
AAEL001209	897	696	928	829
AAEL001212	474	589	413	561
AAEL021281	0	0	0	0
AAEL001219	4	1	3	1
AAEL001220	179	143	166	150
AAEL006419	53	96	35	64
AAEL006404	0	2	1	1
AAEL026470	201	321	148	263
AAEL006412	387	491	186	362
AAEL006413	133	145	104	146
AAEL006400	311	386	299	356
AAEL006409	187	254	178	206
AAEL006407	52	102	45	82
AAEL027614	1	1	1	3
AAEL026494	50	106	26	20
AAEL021989	0	0	0	0
AAEL006401	64	102	140	113
AAEL028720	0	0	0	0
AAEL028970	0	0	0	0
AAEL006415	2826	3740	2481	2983
AAEL006429	7	6	8	13
AAEL006418	4	0	0	2
AAEL006421	3	3	3	4
AAEL006430	0	4	1	5
AAEL006414	1	4	0	1
AAEL006403	7	2	2	4
AAEL025491	0	0	0	0
AAEL006425	503	582	897	829
AAEL019461	285	445	404	323
AAEL006420	314	272	269	300
AAEL024812	253	271	265	289
AAEL021029	14	5	11	0
AAEL006424	3	2	1	1
AAEL006417	0	1	0	0
AAEL006406	0	0	0	0
AAEL006423	0	0	0	0
AAEL024303	0	0	0	0
AAEL006399	0	0	0	0
AAEL024007	5	6	7	8
AAEL008336	1	6	5	3
AAEL024743	0	0	0	0
AAEL026647	0	0	0	0
AAEL026563	0	0	0	0
AAEL026372	0	0	0	0
AAEL010041	0	4	1	2
AAEL010042	319	389	258	415
AAEL010040	50	63	107	105
AAEL010043	134	152	108	149
AAEL010685	0	2	10	2
AAEL010681	14	21	15	5
AAEL018783	29	5	14	163
AAEL023086	0	0	1	0
AAEL010680	4	2	4	8
AAEL010689	349	442	275	382
AAEL010684	471	348	460	464
AAEL010688	19	32	23	45
AAEL021088	2	1	0	3
AAEL025675	0	0	0	0
AAEL010682	7	12	8	9
AAEL008961	47	35	32	28
AAEL024132	6	5	2	5
AAEL019495	21	10	4	9
AAEL018574	0	0	0	0
AAEL019494	0	0	1	0
AAEL016673	0	0	0	0
AAEL009129	825	672	565	587
AAEL009131	117	78	125	63
AAEL009130	142	98	103	134
AAEL009123	72	57	49	16
AAEL026513	1	0	0	0
AAEL009127	188	167	397	381
AAEL009125	63	51	88	80
AAEL017297	50	27	26	24
AAEL022837	0	2	0	0
AAEL009117	20	7	9	8
AAEL009128	158	176	97	149
AAEL009132	126	103	92	80
AAEL026399	0	0	0	0
AAEL009122	0	0	0	0
AAEL009133	0	1	0	1
AAEL009137	1	1	2	2
AAEL009120	56	65	94	67
AAEL009124	42	57	32	82
AAEL009126	273	272	246	254
AAEL009138	0	2	0	0
AAEL023149	0	0	0	0
AAEL017556	8	11	7	12
AAEL009121	29	18	23	24
AAEL025973	5	1	2	1
AAEL007143	7	2	18	12
AAEL027729	0	0	1	2
AAEL007146	37	42	67	70
AAEL007147	2	2	1	0
AAEL028228	11	11	15	19
AAEL019762	115	123	74	97
AAEL019763	0	0	0	1
AAEL007241	34	47	28	30
AAEL007226	725	881	1166	1104
AAEL007235	300	477	292	387
AAEL007236	1150	1591	1600	1486
AAEL007238	67	106	60	84
AAEL007246	41	28	21	27
AAEL007228	74	94	63	121
AAEL023227	16	36	24	36
AAEL007237	82	160	77	132
AAEL007230	74	116	71	74
AAEL018136	16	7	4	9
AAEL007244	34	92	20	38
AAEL007245	254	313	179	233
AAEL007224	3	5	3	2
AAEL023798	18	54	52	29
AAEL007233	0	0	0	0
AAEL007229	479	522	445	483
AAEL007225	6	42	1	3
AAEL007243	370	318	298	314
AAEL007234	197	355	157	286
AAEL027249	1121	1051	751	946
AAEL025283	0	0	0	0
AAEL022895	0	0	0	6
AAEL007239	148	200	94	145
AAEL007227	39	42	14	31
AAEL028990	0	0	0	0
AAEL028662	0	0	0	0
AAEL018990	0	0	0	0
AAEL018991	0	0	0	0
AAEL028806	0	1	0	0
AAEL007221	4	0	1	0
AAEL007240	288	512	282	392
AAEL025629	0	0	0	0
AAEL012057	365	718	179	457
AAEL026270	0	0	0	0
AAEL012058	1	1	5	0
AAEL023876	0	0	0	0
AAEL026046	0	0	0	0
AAEL014635	7	8	7	11
AAEL001960	211	348	265	211
AAEL002005	6	1	1	1
AAEL002031	176	144	125	124
AAEL001992	358	611	186	346
AAEL027350	42	64	26	68
AAEL022717	0	0	0	0
AAEL024275	4	4	1	3
AAEL026291	1	1	5	1
AAEL019890	41	46	29	40
AAEL020031	74	128	33	65
AAEL019891	79	140	35	86
AAEL001997	315	363	420	442
AAEL025373	1	6	1	5
AAEL027697	0	0	0	0
AAEL019889	44	54	45	55
AAEL001984	50	100	37	74
AAEL001974	200	156	214	241
AAEL002039	0	2	0	3
AAEL018979	0	0	0	0
AAEL016161	1	0	0	0
AAEL002000	0	1	0	0
AAEL016162	0	0	0	0
AAEL016164	0	0	0	0
AAEL016165	0	0	0	0
AAEL028859	0	0	0	0
AAEL028748	0	0	0	0
AAEL028959	0	0	0	0
AAEL016170	0	0	0	0
AAEL001998	3252	2130	2551	2307
AAEL001978	63	59	65	87
AAEL002011	0	1	0	2
AAEL001965	2113	6428	3191	2191
AAEL002023	3381	4691	4784	3726
AAEL001963	145	154	208	196
AAEL019813	95	51	79	74
AAEL001985	17	6	16	32
AAEL001969	590	469	820	827
AAEL002009	75	113	57	65
AAEL002026	0	0	0	0
AAEL001994	0	0	0	0
AAEL001989	0	0	0	0
AAEL002034	0	0	0	0
AAEL001975	0	0	0	0
AAEL002040	0	0	0	0
AAEL001981	0	1	0	0
AAEL001999	0	0	0	0
AAEL002024	0	0	0	0
AAEL001995	0	0	0	0
AAEL002041	0	0	0	0
AAEL002029	0	2	0	0
AAEL001967	0	0	0	0
AAEL002021	0	0	0	1
AAEL002035	0	0	1	0
AAEL001993	0	0	0	0
AAEL001991	0	0	0	0
AAEL002015	0	0	0	0
AAEL002004	0	0	0	0
AAEL001988	0	0	0	0
AAEL001987	0	0	0	0
AAEL001980	1	5	1	0
AAEL002038	0	0	0	0
AAEL002017	1	0	0	0
AAEL002001	0	0	0	0
AAEL002007	0	1	0	0
AAEL002003	0	0	0	0
AAEL002028	5	5	11	3
AAEL002022	15	46	82	42
AAEL001964	1189	1719	1984	1213
AAEL002012	223	402	197	325
AAEL001962	40	51	24	40
AAEL024814	224	355	179	225
AAEL002010	595	494	428	581
AAEL019559	556	693	485	731
AAEL028684	0	0	0	0
AAEL023970	1	0	0	0
AAEL002036	688	1283	173	702
AAEL002016	334	502	281	349
AAEL026481	3	3	3	5
AAEL022098	436	506	404	593
AAEL002002	0	0	0	0
AAEL002006	150	245	131	186
AAEL001972	46	42	49	56
AAEL001982	65	99	55	85
AAEL001976	54	98	22	57
AAEL001958	73	161	29	93
AAEL018281	186	276	156	239
AAEL001986	62	137	23	73
AAEL001959	319	444	198	470
AAEL001968	627	795	450	628
AAEL001971	75	104	66	107
AAEL002019	46	62	45	69
AAEL028027	0	0	0	0
AAEL025427	0	0	0	0
AAEL025245	112	147	33	111
AAEL019588	9	16	9	4
AAEL011624	348	159	215	210
AAEL019482	2935	2923	3068	2759
AAEL013879	48	46	25	49
AAEL013877	302	430	284	373
AAEL024274	52	41	32	51
AAEL021321	0	2	0	1
AAEL002220	1	0	1	0
AAEL023761	0	0	0	0
AAEL002215	182	284	103	207
AAEL024378	0	0	0	0
AAEL002184	398	494	364	422
AAEL002194	140	336	134	200
AAEL002199	0	0	1	0
AAEL002217	1	2	1	2
AAEL002242	69	126	77	99
AAEL025380	82	76	77	99
AAEL002192	2	0	2	0
AAEL002196	6	4	9	13
AAEL027365	0	0	0	0
AAEL002213	0	0	0	0
AAEL002185	194	164	175	108
AAEL023215	1	0	0	0
AAEL026304	834	637	1168	1023
AAEL022835	0	0	0	0
AAEL024828	6	3	0	8
AAEL017402	10	7	32	5
AAEL025608	60	54	46	24
AAEL021930	35	68	82	48
AAEL002212	0	0	0	0
AAEL020593	3	1	2	0
AAEL025172	0	0	0	0
AAEL027929	0	0	0	0
AAEL017232	0	0	0	0
AAEL024249	0	0	0	0
AAEL027838	0	0	0	0
AAEL027885	0	0	0	1
AAEL021730	1	4	0	0
AAEL026288	0	0	0	0
AAEL002229	0	0	0	0
AAEL002243	0	0	0	0
AAEL002239	0	0	0	0
AAEL022045	0	0	0	0
AAEL002223	0	0	0	0
AAEL025678	0	0	0	0
AAEL002191	0	0	0	0
AAEL020818	0	0	0	0
AAEL002233	0	0	0	0
AAEL029006	2	2	0	0
AAEL002189	0	0	0	0
AAEL002241	0	0	0	0
AAEL002187	0	0	0	0
AAEL002245	0	0	0	0
AAEL002208	0	1	0	0
AAEL002202	0	0	0	0
AAEL002246	0	0	0	0
AAEL002231	0	0	0	0
AAEL019554	1	2	3	2
AAEL027299	0	0	0	0
AAEL024550	0	0	0	0
AAEL024023	0	0	0	0
AAEL027491	0	0	0	0
AAEL002228	1117	1573	1673	1445
AAEL022506	654	729	869	831
AAEL025464	10	2	0	1
AAEL025219	1	0	1	2
AAEL002237	3	8	3	2
AAEL023112	61	103	40	120
AAEL002195	92	198	51	141
AAEL002234	4	5	7	6
AAEL002186	161	225	175	204
AAEL002235	678	805	436	598
AAEL002221	83	86	104	93
AAEL002198	119	98	81	112
AAEL019753	814	1279	652	1036
AAEL002232	130	175	129	182
AAEL019793	896	1503	881	890
AAEL018785	0	0	0	0
AAEL002182	529	368	336	252
AAEL025385	0	0	0	0
AAEL022675	0	0	0	0
AAEL002209	6	0	0	0
AAEL025216	122	199	57	165
AAEL002244	14	24	8	14
AAEL002214	229	454	112	266
AAEL002183	510	584	481	560
AAEL002216	175	207	149	153
AAEL002238	119	160	112	135
AAEL002190	715	649	720	628
AAEL002225	193	143	212	165
AAEL002219	72	122	36	83
AAEL002240	252	318	185	236
AAEL002179	125	190	147	150
AAEL002207	273	304	367	347
AAEL002222	50	32	21	32
AAEL020440	17	14	17	14
AAEL024939	103	138	101	141
AAEL007975	26	38	48	41
AAEL024380	0	1	3	2
AAEL007979	466	846	469	607
AAEL023440	1	0	0	0
AAEL007971	212	353	73	221
AAEL025229	9	35	29	13
AAEL027921	31	47	24	33
AAEL020775	0	1	0	1
AAEL024483	0	0	0	0
AAEL007982	109	129	36	89
AAEL022218	13	33	13	20
AAEL026701	76	133	45	117
AAEL007970	49	88	38	72
AAEL007974	58	89	44	65
AAEL026156	1	2	1	2
AAEL020637	53	86	39	111
AAEL007981	33	39	20	37
AAEL024367	89	97	52	93
AAEL024902	72	78	24	60
AAEL027551	112	196	73	131
AAEL020870	0	0	0	0
AAEL027341	65	59	37	42
AAEL023501	0	0	0	0
AAEL007977	72	92	57	53
AAEL023057	32	33	47	49
AAEL028026	24	20	20	11
AAEL007983	29	38	24	20
AAEL021410	1	3	5	3
AAEL019649	53	50	42	66
AAEL019650	458	545	706	706
AAEL026517	3	5	0	7
AAEL002676	7	5	4	12
AAEL007969	29	50	35	56
AAEL021995	2	0	7	11
AAEL027439	0	0	0	2
AAEL017025	0	0	0	0
AAEL017460	52	85	29	138
AAEL017451	2017	2073	1246	1793
AAEL019785	110	272	123	171
AAEL023459	0	0	0	0
AAEL018830	0	0	0	0
AAEL016221	0	0	0	0
AAEL016222	0	0	0	0
AAEL002674	0	0	0	0
AAEL016223	0	0	0	0
AAEL016224	0	0	0	0
AAEL016225	0	2	0	0
AAEL016227	0	0	0	0
AAEL016228	0	0	0	0
AAEL016230	0	0	0	0
AAEL016231	0	0	0	0
AAEL016232	0	0	0	0
AAEL016233	0	0	0	0
AAEL016234	0	0	0	0
AAEL016235	0	0	1	0
AAEL002666	0	0	1	0
AAEL027432	0	0	0	0
AAEL002669	115	56	144	107
AAEL002658	227	110	159	148
AAEL019950	285	360	245	260
AAEL016239	0	0	0	0
AAEL028690	0	0	0	0
AAEL027831	0	0	0	0
AAEL016241	0	0	0	0
AAEL016242	0	0	0	0
AAEL016243	0	0	0	0
AAEL016244	0	0	0	0
AAEL016246	0	0	0	0
AAEL016247	0	0	0	0
AAEL025797	0	0	0	0
AAEL016249	0	0	0	1
AAEL002678	83	74	84	92
AAEL024706	0	0	1	0
AAEL025573	0	0	0	0
AAEL002655	21	8	21	36
AAEL002672	32	41	49	95
AAEL002665	182	181	376	299
AAEL022064	0	0	0	0
AAEL002677	0	1	0	0
AAEL002661	8	0	2	1
AAEL002675	739	908	1186	769
AAEL018828	0	0	0	0
AAEL016251	0	0	0	1
AAEL018829	0	0	0	0
AAEL020336	0	0	0	0
AAEL016253	0	0	0	0
AAEL016254	0	0	0	0
AAEL016256	0	0	0	0
AAEL026123	0	0	0	0
AAEL025193	0	1	0	0
AAEL023904	0	0	0	0
AAEL021463	0	0	1	0
AAEL002670	1	0	1	1
AAEL002680	23	50	38	38
AAEL022333	9	3	2	10
AAEL023478	0	0	0	2
AAEL028014	2	4	0	0
AAEL002671	2	5	0	10
AAEL002668	84	78	49	51
AAEL002656	0	0	0	0
AAEL002662	10	20	5	10
AAEL002673	52	78	34	31
AAEL002657	0	0	0	0
AAEL019904	15	3	9	15
AAEL005753	169	82	221	155
AAEL005765	2	2	2	0
AAEL005748	265	650	493	813
AAEL005763	907	1026	349	829
AAEL005752	12	11	7	17
AAEL021094	8	2	4	2
AAEL024595	11	14	8	13
AAEL005749	579	1365	899	649
AAEL005754	35	26	17	47
AAEL016408	0	0	1	0
AAEL018352	0	2	0	0
AAEL016406	0	0	0	0
AAEL016404	0	0	0	0
AAEL016403	0	0	0	0
AAEL016402	0	0	0	0
AAEL022772	12	1	5	44
AAEL016398	0	0	0	0
AAEL016397	0	0	0	0
AAEL018882	0	0	0	0
AAEL016395	0	0	0	0
AAEL005762	377	281	149	294
AAEL005759	0	3	1	1
AAEL016394	0	0	0	0
AAEL019523	2623	1734	1949	1666
AAEL005735	22	49	9	34
AAEL023708	0	0	0	0
AAEL024649	2	5	9	2
AAEL005730	284	347	170	295
AAEL005739	103	77	95	87
AAEL005744	2444	1681	2881	2340
AAEL005732	63	71	106	70
AAEL016392	0	0	0	0
AAEL005728	1483	1536	1292	1507
AAEL018870	0	0	0	0
AAEL021840	1	0	0	0
AAEL016389	0	0	0	0
AAEL005731	872	642	678	775
AAEL016388	0	0	0	0
AAEL018871	0	0	0	0
AAEL005734	292	470	260	294
AAEL005742	207	201	222	242
AAEL006447	138	237	78	162
AAEL025696	0	0	0	0
AAEL006449	621	1104	678	737
AAEL006435	228	241	152	193
AAEL027022	0	0	0	0
AAEL006438	76	97	98	84
AAEL022133	0	0	0	0
AAEL006441	400	403	401	372
AAEL006437	123	186	127	151
AAEL006432	29	9	3	22
AAEL024915	0	0	0	0
AAEL027820	0	4	0	0
AAEL006451	0	2	0	0
AAEL006433	452	802	571	667
AAEL006440	0	0	0	0
AAEL006436	224	237	209	235
AAEL006445	64	56	16	36
AAEL006450	125	180	124	152
AAEL006446	2508	1760	1486	2333
AAEL006439	150	125	166	115
AAEL024503	1	0	2	2
AAEL026659	0	0	0	0
AAEL006452	14	26	13	28
AAEL006442	0	0	1	1
AAEL006434	351	423	363	553
AAEL001728	0	0	0	0
AAEL028169	0	0	0	0
AAEL026593	0	0	0	0
AAEL021964	0	0	0	0
AAEL001713	0	0	0	0
AAEL017229	18	17	15	11
AAEL001729	106	143	71	93
AAEL001706	218	301	191	232
AAEL001716	288	397	236	330
AAEL001724	137	125	252	178
AAEL001730	11	9	12	13
AAEL001719	133	161	77	128
AAEL027529	0	0	0	0
AAEL028061	0	1	4	0
AAEL019616	249	389	114	303
AAEL023789	0	0	0	0
AAEL001710	158	196	78	129
AAEL021468	0	0	0	0
AAEL001726	0	0	0	0
AAEL001707	121	259	375	214
AAEL025843	0	0	0	0
AAEL023068	0	0	0	0
AAEL019274	0	0	0	0
AAEL027566	56	60	28	60
AAEL001715	3325	3393	3115	2863
AAEL001717	59	78	61	93
AAEL001714	0	0	0	0
AAEL022868	0	2	0	0
AAEL020048	18	57	75	36
AAEL001709	298	502	186	322
AAEL001725	280	355	330	312
AAEL001708	113	82	149	187
AAEL019708	623	1509	136	1080
AAEL023496	0	0	0	0
AAEL009745	1	13	2	11
AAEL005027	131	107	115	101
AAEL005019	58	62	33	40
AAEL005021	7	7	2	11
AAEL005040	213	195	237	229
AAEL005023	163	187	141	225
AAEL005042	59	94	34	64
AAEL005018	79	142	50	77
AAEL025254	0	0	0	0
AAEL005037	1936	1941	1426	1731
AAEL005025	483	603	298	584
AAEL005028	76	84	22	68
AAEL005033	39	64	24	42
AAEL005041	437	541	395	487
AAEL028100	34	58	52	49
AAEL005035	102	171	62	108
AAEL005038	881	1222	900	994
AAEL005039	0	0	0	0
AAEL005016	137	233	135	213
AAEL005024	0	0	1	1
AAEL005022	170	249	81	201
AAEL005031	47	118	39	50
AAEL005020	62	101	42	79
AAEL027186	34	51	21	36
AAEL005017	648	752	1031	818
AAEL005013	672	783	346	684
AAEL005044	47	33	13	21
AAEL024272	0	0	2	1
AAEL005043	355	171	215	131
AAEL018940	0	0	0	0
AAEL005026	11	12	13	31
AAEL005045	31	29	25	20
AAEL005030	16	13	8	12
AAEL005014	38	35	44	66
AAEL005034	0	0	0	0
AAEL025651	0	0	0	0
AAEL005029	59	89	21	55
AAEL020793	47	40	62	38
AAEL005046	333	472	392	491
AAEL005036	49	76	36	87
AAEL005032	119	173	162	172
AAEL023006	2	0	0	0
AAEL026365	0	0	0	0
AAEL015293	52	99	18	46
AAEL022457	31	65	12	46
AAEL022794	31	22	11	23
AAEL026244	37	82	25	67
AAEL023699	161	332	35	197
AAEL014031	242	349	249	313
AAEL025821	1	0	3	0
AAEL019574	233	500	40	363
AAEL010500	15	58	58	48
AAEL010492	24	44	15	19
AAEL027690	0	0	0	0
AAEL010502	167	254	149	171
AAEL026037	1	0	5	6
AAEL010491	582	650	502	670
AAEL020776	0	0	0	0
AAEL023233	0	6	0	4
AAEL021212	5	3	0	0
AAEL010496	428	486	311	432
AAEL028016	0	0	0	0
AAEL022478	192	271	103	237
AAEL010498	59	84	37	68
AAEL010494	33	41	14	35
AAEL020015	140	244	85	163
AAEL020014	52	40	44	53
AAEL025220	0	0	0	0
AAEL020013	106	117	61	85
AAEL020012	43	80	37	64
AAEL018195	54	51	34	58
AAEL010488	88	169	77	111
AAEL027251	0	0	0	0
AAEL027794	3	0	0	1
AAEL023325	3	0	0	0
AAEL026940	0	0	0	0
AAEL023725	0	2	0	0
AAEL022784	0	1	3	1
AAEL001315	132	174	52	141
AAEL001292	0	0	0	0
AAEL001312	25	32	30	38
AAEL025530	12	11	9	36
AAEL001320	11	19	26	21
AAEL020558	0	6	1	4
AAEL001308	171	252	186	222
AAEL027668	0	0	0	0
AAEL025053	23	20	20	43
AAEL001318	0	1	1	3
AAEL001301	15	8	3	8
AAEL001307	63	68	49	69
AAEL001293	1176	1133	1135	1080
AAEL001316	30	10	22	22
AAEL001305	54	52	71	49
AAEL001295	38	30	60	49
AAEL001309	0	0	0	0
AAEL001306	725	530	586	564
AAEL026057	2	5	4	1
AAEL001287	81	56	84	68
AAEL001294	20	20	24	64
AAEL025479	0	0	0	0
AAEL026376	0	0	0	0
AAEL001323	561	569	562	326
AAEL024618	562	737	306	567
AAEL017564	1	0	0	0
AAEL022663	0	0	0	1
AAEL027009	0	0	0	0
AAEL001304	117	191	60	128
AAEL011900	153	271	75	167
AAEL021608	39	37	46	48
AAEL011897	41	20	52	47
AAEL011903	34	65	26	49
AAEL024295	0	0	1	0
AAEL011901	189	228	299	257
AAEL020825	0	0	0	0
AAEL011898	97	82	52	106
AAEL022519	0	0	0	0
AAEL021887	0	0	0	0
AAEL024610	0	0	0	1
AAEL025406	0	0	0	0
AAEL024659	0	0	0	4
AAEL021662	2	0	0	0
AAEL022308	0	0	0	1
AAEL021283	0	0	0	0
AAEL025558	0	1	0	7
AAEL010552	0	0	0	1
AAEL021359	167	201	152	177
AAEL013417	7	12	5	10
AAEL021679	108	100	140	122
AAEL023858	0	0	0	0
AAEL028146	0	0	0	0
AAEL023218	2	0	0	0
AAEL004505	0	0	0	0
AAEL020681	0	0	0	0
AAEL021341	0	0	0	0
AAEL004488	26	15	17	15
AAEL004495	3	1	2	1
AAEL023461	0	0	0	0
AAEL027956	1	0	0	0
AAEL020737	1	0	2	0
AAEL024995	0	0	0	0
AAEL021379	0	0	0	0
AAEL004509	60	149	166	188
AAEL004487	0	4	1	1
AAEL022219	134	245	166	281
AAEL004486	99	140	78	123
AAEL004507	79	76	55	85
AAEL004493	830	957	1645	1199
AAEL004490	375	429	270	382
AAEL026154	102	126	182	203
AAEL004500	116699	87192	112544	102233
AAEL025054	3	1	0	2
AAEL020284	50	31	53	43
AAEL004492	132	227	65	181
AAEL019084	0	0	0	0
AAEL004496	542	717	557	733
AAEL023756	606	864	433	764
AAEL004497	284	393	246	336
AAEL004485	347	500	232	379
AAEL023124	0	6	2	2
AAEL019568	44569	41438	56411	58119
AAEL027518	3	2	2	4
AAEL004502	19	36	40	29
AAEL027073	0	0	0	0
AAEL017374	96	107	37	111
AAEL012067	0	0	0	0
AAEL021971	0	0	0	0
AAEL023452	0	0	0	0
AAEL012828	7	8	3	3
AAEL021355	0	0	0	0
AAEL008630	78	153	38	84
AAEL008623	18	34	49	22
AAEL025351	4	0	0	0
AAEL022298	0	0	0	1
AAEL008621	118	207	40	170
AAEL008622	33	122	85	62
AAEL008634	525	814	236	666
AAEL025690	0	0	0	1
AAEL008635	214	355	305	269
AAEL027367	295	362	278	303
AAEL019463	90	163	132	151
AAEL019462	0	0	0	0
AAEL027309	0	0	0	0
AAEL008625	23	29	42	33
AAEL008628	6	5	5	7
AAEL008632	382	158	107	149
AAEL008624	105	119	54	93
AAEL026976	33	47	9	38
AAEL018117	469	462	389	545
AAEL027274	0	4	2	0
AAEL020966	0	0	0	0
AAEL019474	736	1403	255	905
AAEL021961	0	0	0	0
AAEL000715	2	5	1	6
AAEL000689	15	26	33	30
AAEL000705	18	11	13	8
